Date,Time,RH-Corrected Nephelometer,RH-Corrected Nephelometer HR,Temp,RH,Battery,Inlet Press,Orifice Press,Flow,X-axis,Y-axis,Z-axis,Vector Sum Composite,ShutDownReason,Wearing Compliance,ValidityWearingCompliance validation,,,,
Date,Time,μg/m³,μg/m³,C,%,V,in H2O,in H2O,Lpm,g-unit,g-unit,g-unit,g-unit,,0=valid, 1=questionable, 2=invalid,0=valid, 1=questionable, 2=invalid
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
5/24/2016,12:44:10,14.489,14.489,22.4,31.2,4.6,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:44:20,17.431,18.883,,30.2,,,,,,,,,,,,,,,
5/24/2016,12:44:30,14.556,14.556,,29.4,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:44:40,20.334,20.334,22.4,30.2,,1.93,0.8,0.5,,,,,,,,,,,
5/24/2016,12:44:50,11.625,11.625,,30,,,,,,,,,,,,,,,
5/24/2016,12:45:00,11.612,13.064,,30.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:45:10,11.604,11.604,22.4,30.7,4.6,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,12:45:20,11.626,13.079,,30,,,,,,,,,,,,,,,
5/24/2016,12:45:30,8.72,11.627,,30,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:45:40,11.614,11.614,22.3,30.4,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,12:45:50,8.706,11.608,,30.6,,,,,,,,,,,,,,,
5/24/2016,12:46:00,14.514,15.966,,30.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:46:10,14.53,15.983,22.4,30.1,4.6,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,12:46:20,14.531,15.984,,30,,,,,,,,,,,,,,,
5/24/2016,12:46:30,11.617,13.069,,30.3,,,,,1,0,0.02,1,,,,,,,
5/24/2016,12:46:40,11.624,11.624,22.4,30.1,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,12:46:50,11.62,14.526,,30.2,,,,,,,,,,,,,,,
5/24/2016,12:47:00,11.616,11.616,,30.4,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:47:10,8.702,10.153,22.3,30.8,4.6,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:47:20,11.581,13.028,,31.5,,,,,,,,,,,,,,,
5/24/2016,12:47:30,11.596,13.046,,31,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:47:40,11.625,11.625,22.4,30,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:47:50,11.634,13.088,,29.7,,,,,,,,,,,,,,,
5/24/2016,12:48:00,11.574,11.574,,31.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:48:10,8.707,11.609,22.4,30.6,4.5,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:48:20,11.617,11.617,,30.3,,,,,,,,,,,,,,,
5/24/2016,12:48:30,11.595,11.595,,31,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:48:40,11.606,13.056,22.4,30.7,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:48:50,14.498,15.948,,30.9,,,,,,,,,,,,,,,
5/24/2016,12:49:00,14.495,14.495,,31,,,,,1,0,0.02,1,,,,,,,
5/24/2016,12:49:10,11.602,11.602,22.4,30.8,4.5,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:49:20,11.598,13.048,,30.9,,,,,,,,,,,,,,,
5/24/2016,12:49:30,11.611,13.063,,30.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:49:40,8.702,10.152,22.4,30.8,,1.94,0.8,0.5,,,,,,,,,,,
5/24/2016,12:49:50,11.597,11.597,,31,,,,,,,,,,,,,,,
5/24/2016,12:50:00,11.61,13.061,,30.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:50:10,8.697,10.147,22.4,31,4.6,1.94,0.82,0.5,,,,,,,,,,,
5/24/2016,12:50:20,14.495,17.394,,31,,,,,,,,,,,,,,,
5/24/2016,12:50:30,11.589,11.589,,31.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:50:40,14.489,17.387,22.4,31.2,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,12:50:50,14.489,14.489,,31.2,,,,,,,,,,,,,,,
5/24/2016,12:51:00,8.705,11.607,,30.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:51:10,8.702,10.152,22.4,30.8,4.5,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,12:51:20,11.601,13.051,,30.8,,,,,,,,,,,,,,,
5/24/2016,12:51:30,11.593,13.042,,31.1,,,,,1,0,0.02,1,,,,,,,
5/24/2016,12:51:40,11.61,13.061,22.3,30.5,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,12:51:50,8.697,10.147,,31,,,,,,,,,,,,,,,
5/24/2016,12:52:00,23.195,23.195,,31,,,,,1,0,0.02,1,,,,,,,
5/24/2016,12:52:10,8.711,10.163,22.4,30.4,4.5,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:52:20,8.708,10.16,,30.5,,,,,,,,,,,,,,,
5/24/2016,12:52:30,17.394,17.394,,31,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:52:40,11.591,13.04,22.4,31.2,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,12:52:50,11.6,13.05,,30.9,,,,,,,,,,,,,,,
5/24/2016,12:53:00,11.593,13.042,,31.1,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:53:10,11.61,11.61,22.4,30.5,4.6,1.94,0.8,0.5,,,,,,,,,,,
5/24/2016,12:53:20,11.603,13.054,,30.8,,,,,,,,,,,,,,,
5/24/2016,12:53:30,17.407,18.857,,30.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:53:40,8.702,10.152,22.4,30.8,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,12:53:50,8.708,10.159,,30.5,,,,,,,,,,,,,,,
5/24/2016,12:54:00,17.427,18.88,,30.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:54:10,11.604,11.604,22.4,30.7,4.6,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:54:20,11.601,14.501,,30.8,,,,,,,,,,,,,,,
5/24/2016,12:54:30,14.508,15.959,,30.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:54:40,11.6,13.05,22.4,30.9,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,12:54:50,11.609,11.609,,30.6,,,,,,,,,,,,,,,
5/24/2016,12:55:00,14.483,15.932,,31.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:55:10,11.61,11.61,22.4,30.5,4.6,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:55:20,11.609,13.06,,30.6,,,,,,,,,,,,,,,
5/24/2016,12:55:30,8.702,10.152,,30.8,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:55:40,11.61,11.61,22.4,30.5,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:55:50,11.611,11.611,,30.5,,,,,,,,,,,,,,,
5/24/2016,12:56:00,11.594,11.594,,31.1,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:56:10,11.59,11.59,22.4,31.2,4.6,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,12:56:20,8.705,10.156,,30.7,,,,,,,,,,,,,,,
5/24/2016,12:56:30,11.604,11.604,,30.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:56:40,8.702,10.152,22.4,30.8,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:56:50,11.604,13.055,,30.7,,,,,,,,,,,,,,,
5/24/2016,12:57:00,8.694,11.591,,31.2,,,,,1,0,0.02,1,,,,,,,
5/24/2016,12:57:10,11.604,11.604,22.4,30.7,4.6,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,12:57:20,11.609,11.609,,30.6,,,,,,,,,,,,,,,
5/24/2016,12:57:30,14.51,17.412,,30.6,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:57:40,11.516,12.955,22.4,33.5,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,12:57:50,8.702,11.602,,30.8,,,,,,,,,,,,,,,
5/24/2016,12:58:00,11.591,13.04,,31.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:58:10,11.597,11.597,22.3,31,4.5,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,12:58:20,17.394,18.844,,31,,,,,,,,,,,,,,,
5/24/2016,12:58:30,11.603,14.504,,30.8,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:58:40,60.978,62.429,22.4,30.4,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,12:58:50,11.616,13.068,,30.4,,,,,,,,,,,,,,,
5/24/2016,12:59:00,11.561,13.006,,32.1,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:59:10,14.517,15.969,22.4,30.4,4.5,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,12:59:20,8.711,11.615,,30.4,,,,,,,,,,,,,,,
5/24/2016,12:59:30,11.601,13.051,,30.8,,,,,1,0,0.01,1,,,,,,,
5/24/2016,12:59:40,8.704,11.606,22.5,30.7,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,12:59:50,14.508,14.508,,30.7,,,,,,,,,,,,,,,
5/24/2016,13:00:00,17.426,18.878,,30.3,4.6,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:00:10,8.711,10.163,22.4,30.4,4.5,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:00:20,8.712,10.164,,30.4,,,,,,,,,,,,,,,
5/24/2016,13:00:30,11.618,13.07,,30.3,,,,,1,0,0.02,1,,,,,,,
5/24/2016,13:00:40,17.41,20.312,22.4,30.7,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:00:50,11.606,13.056,,30.7,,,,,,,,,,,,,,,
5/24/2016,13:01:00,11.607,14.508,,30.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:01:10,11.604,11.604,22.5,30.7,4.5,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:01:20,8.706,11.608,,30.6,,,,,,,,,,,,,,,
5/24/2016,13:01:30,11.589,13.038,,31.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:01:40,8.708,10.16,22.5,30.5,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:01:50,11.607,11.607,,30.7,,,,,,,,,,,,,,,
5/24/2016,13:02:00,11.62,13.073,,30.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:02:10,8.709,10.161,22.4,30.5,4.6,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:02:20,8.702,10.152,,30.8,,,,,,,,,,,,,,,
5/24/2016,13:02:30,11.606,11.606,,30.7,,,,,1,0,0.02,1,,,,,,,
5/24/2016,13:02:40,11.614,11.614,22.4,30.4,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:02:50,11.624,11.624,,30.1,,,,,,,,,,,,,,,
5/24/2016,13:03:00,14.533,17.439,,30,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:03:10,11.62,13.073,22.4,30.2,4.6,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:03:20,8.724,10.178,,29.8,,,,,,,,,,,,,,,
5/24/2016,13:03:30,11.625,14.531,,30,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:03:40,11.626,13.079,22.4,30,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:03:50,11.625,13.078,,30,,,,,,,,,,,,,,,
5/24/2016,13:04:00,11.619,11.619,,30.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:04:10,17.441,18.894,22.4,30,4.6,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:04:20,11.618,11.618,,30.3,,,,,,,,,,,,,,,
5/24/2016,13:04:30,11.616,11.616,,30.4,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:04:40,11.624,14.53,22.4,30.1,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:04:50,11.623,14.528,,30.1,,,,,,,,,,,,,,,
5/24/2016,13:05:00,14.53,14.53,,30.1,,,,,1,0,0.02,1,,,,,,,
5/24/2016,13:05:10,11.598,11.598,22.5,30.9,4.6,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:05:20,8.711,10.163,,30.4,,,,,,,,,,,,,,,
5/24/2016,13:05:30,14.531,14.531,,30,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:05:40,11.627,11.627,22.4,30,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:05:50,11.617,13.069,,30.3,,,,,,,,,,,,,,,
5/24/2016,13:06:00,8.736,10.192,,29.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:06:10,11.622,13.074,22.4,30.2,4.5,1.94,0.8,0.5,,,,,,,,,,,
5/24/2016,13:06:20,11.622,13.074,,30.2,,,,,,,,,,,,,,,
5/24/2016,13:06:30,11.619,11.619,,30.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:06:40,11.596,13.046,22.5,31,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:06:50,8.7,11.6,,30.9,,,,,,,,,,,,,,,
5/24/2016,13:07:00,11.589,13.038,,31.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:07:10,8.683,11.577,22.5,31.6,4.6,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:07:20,20.242,23.134,,31.9,,,,,,,,,,,,,,,
5/24/2016,13:07:30,14.477,15.925,,31.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:07:40,11.581,13.028,22.5,31.5,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:07:50,11.578,14.473,,31.6,,,,,,,,,,,,,,,
5/24/2016,13:08:00,17.371,18.818,,31.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:08:10,11.578,13.025,22.5,31.6,4.5,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:08:20,11.581,14.476,,31.5,,,,,,,,,,,,,,,
5/24/2016,13:08:30,14.474,14.474,,31.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:08:40,14.456,15.901,22.5,32,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:08:50,11.571,13.017,,31.8,,,,,,,,,,,,,,,
5/24/2016,13:09:00,14.446,14.446,,32.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:09:10,11.551,14.438,22.4,32.4,4.6,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:09:20,11.558,11.558,,32.2,,,,,,,,,,,,,,,
5/24/2016,13:09:30,11.546,12.989,,32.6,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:09:40,11.57,13.016,22.4,31.8,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:09:50,11.534,11.534,,32.9,,,,,,,,,,,,,,,
5/24/2016,13:10:00,14.394,15.834,,33.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:10:10,11.481,12.917,22.5,34.4,4.5,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:10:20,11.467,12.901,,34.8,,,,,,,,,,,,,,,
5/24/2016,13:10:30,11.432,11.432,,35.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:10:40,11.452,11.452,22.4,35.2,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:10:50,11.453,12.885,,35.2,,,,,,,,,,,,,,,
5/24/2016,13:11:00,11.441,12.871,,35.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:11:10,11.438,11.438,22.5,35.6,4.6,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:11:20,11.419,11.419,,36.1,,,,,,,,,,,,,,,
5/24/2016,13:11:30,11.408,12.834,,36.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:11:40,11.441,12.871,22.5,35.5,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:11:50,11.441,11.441,,35.5,,,,,,,,,,,,,,,
5/24/2016,13:12:00,11.432,12.861,,35.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:12:10,11.401,12.826,22.4,36.5,4.6,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:12:20,14.251,14.251,,36.5,,,,,,,,,,,,,,,
5/24/2016,13:12:30,11.441,14.302,,35.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:12:40,11.512,11.512,22.5,33.6,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:12:50,11.525,14.406,,33.2,,,,,,,,,,,,,,,
5/24/2016,13:13:00,11.531,12.973,,33,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:13:10,8.659,10.102,22.4,32.6,4.6,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:13:20,11.552,11.552,,32.4,,,,,,,,,,,,,,,
5/24/2016,13:13:30,17.345,18.79,,32,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:13:40,11.568,11.568,22.4,31.9,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:13:50,11.56,13.005,,32.2,,,,,,,,,,,,,,,
5/24/2016,13:14:00,11.565,11.565,,32,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:14:10,8.675,10.121,22.4,31.9,4.6,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:14:20,8.682,11.576,,31.7,,,,,,,,,,,,,,,
5/24/2016,13:14:30,14.479,14.479,,31.4,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:14:40,11.603,11.603,22.5,30.8,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:14:50,8.702,11.602,,30.8,,,,,,,,,,,,,,,
5/24/2016,13:15:00,11.59,13.039,,31.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:15:10,11.589,11.589,22.4,31.2,4.6,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:15:20,11.593,13.042,,31.1,,,,,,,,,,,,,,,
5/24/2016,13:15:30,11.57,11.57,,31.8,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:15:40,8.663,10.107,22.4,32.4,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:15:50,11.616,13.068,,30.4,,,,,,,,,,,,,,,
5/24/2016,13:16:00,11.618,13.07,,30.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:16:10,8.715,10.167,22.4,30.2,4.5,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:16:20,8.705,10.156,,30.7,,,,,,,,,,,,,,,
5/24/2016,13:16:30,14.513,15.964,,30.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:16:40,11.623,13.076,22.5,30.1,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:16:50,8.707,11.609,,30.6,,,,,,,,,,,,,,,
5/24/2016,13:17:00,11.624,13.077,,30.1,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:17:10,11.611,11.611,22.4,30.5,4.6,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:17:20,8.719,10.172,,30,,,,,,,,,,,,,,,
5/24/2016,13:17:30,11.617,13.069,,30.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:17:40,14.535,17.443,22.4,29.9,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:17:50,11.601,11.601,,30.8,,,,,,,,,,,,,,,
5/24/2016,13:18:00,11.555,12.999,,32.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:18:10,8.665,10.109,22.4,32.3,4.5,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:18:20,11.562,11.562,,32.1,,,,,,,,,,,,,,,
5/24/2016,13:18:30,11.579,11.579,,31.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:18:40,11.578,11.578,22.4,31.6,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:18:50,17.364,18.81,,31.7,,,,,,,,,,,,,,,
5/24/2016,13:19:00,8.676,10.122,,31.9,,,,,1,0,0.02,1,,,,,,,
5/24/2016,13:19:10,11.573,13.02,22.4,31.7,4.5,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:19:20,8.672,10.118,,32,,,,,,,,,,,,,,,
5/24/2016,13:19:30,8.667,10.111,,32.3,,,,,1,0,0.02,1,,,,,,,
5/24/2016,13:19:40,8.666,10.11,22.5,32.3,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:19:50,11.577,11.577,,31.6,,,,,,,,,,,,,,,
5/24/2016,13:20:00,11.579,13.027,,31.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:20:10,14.492,14.492,22.5,31.1,4.6,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:20:20,8.695,11.594,,31.1,,,,,,,,,,,,,,,
5/24/2016,13:20:30,14.507,14.507,,30.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:20:40,11.603,11.603,22.5,30.8,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:20:50,8.702,11.602,,30.8,,,,,,,,,,,,,,,
5/24/2016,13:21:00,11.604,14.505,,30.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:21:10,8.688,10.136,22.5,31.4,4.5,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:21:20,8.693,10.141,,31.2,,,,,,,,,,,,,,,
5/24/2016,13:21:30,11.597,14.497,,31,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:21:40,11.6,11.6,22.5,30.9,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:21:50,8.7,10.15,,30.9,,,,,,,,,,,,,,,
5/24/2016,13:22:00,14.497,15.946,,31,,,,,1,0,0.02,1,,,,,,,
5/24/2016,13:22:10,8.708,11.611,22.5,30.5,4.6,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:22:20,8.696,10.146,,31,,,,,,,,,,,,,,,
5/24/2016,13:22:30,8.698,10.148,,31,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:22:40,11.593,11.593,22.6,31.1,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:22:50,8.706,11.608,,30.6,,,,,,,,,,,,,,,
5/24/2016,13:23:00,17.391,17.391,,31.1,,,,,1,0,0.02,1,,,,,,,
5/24/2016,13:23:10,17.392,17.392,22.5,31,4.5,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:23:20,11.607,14.508,,30.7,,,,,,,,,,,,,,,
5/24/2016,13:23:30,14.51,15.961,,30.6,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:23:40,11.612,13.064,22.4,30.5,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:23:50,8.711,10.163,,30.4,,,,,,,,,,,,,,,
5/24/2016,13:24:00,23.225,23.225,,30.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:24:10,20.32,21.771,22.5,30.5,4.5,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:24:20,14.511,15.962,,30.6,,,,,,,,,,,,,,,
5/24/2016,13:24:30,11.602,13.052,,30.8,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:24:40,11.606,13.056,22.5,30.7,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:24:50,14.521,15.973,,30.3,,,,,,,,,,,,,,,
5/24/2016,13:25:00,11.61,11.61,,30.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:25:10,11.594,11.594,22.5,31.1,4.6,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:25:20,14.473,14.473,,31.6,,,,,,,,,,,,,,,
5/24/2016,13:25:30,11.594,13.043,,31.1,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:25:40,11.593,11.593,22.6,31.1,,1.94,0.8,0.5,,,,,,,,,,,
5/24/2016,13:25:50,11.588,13.036,,31.3,,,,,,,,,,,,,,,
5/24/2016,13:26:00,14.46,14.46,,31.9,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:26:10,14.457,14.457,22.4,32,4.6,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:26:20,20.22,23.109,,32.3,,,,,,,,,,,,,,,
5/24/2016,13:26:30,17.385,18.834,,31.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:26:40,23.164,23.164,22.5,31.5,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:26:50,14.465,15.911,,31.8,,,,,,,,,,,,,,,
5/24/2016,13:27:00,11.588,13.036,,31.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:27:10,14.491,14.491,22.4,31.1,4.5,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:27:20,8.682,11.576,,31.7,,,,,,,,,,,,,,,
5/24/2016,13:27:30,11.577,14.471,,31.6,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:27:40,8.649,11.531,22.5,33,,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:27:50,11.506,11.506,,33.7,,,,,,,,,,,,,,,
5/24/2016,13:28:00,11.479,11.479,,34.5,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:28:10,8.583,10.014,22.5,35.4,4.5,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:28:20,11.438,12.868,,35.6,,,,,,,,,,,,,,,
5/24/2016,13:28:30,11.488,12.924,,34.2,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:28:40,17.209,17.209,22.5,34.7,,1.96,0.82,0.5,,,,,,,,,,,
5/24/2016,13:28:50,11.474,12.909,,34.6,,,,,,,,,,,,,,,
5/24/2016,13:29:00,8.604,10.038,,34.7,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:29:10,11.464,12.898,22.4,34.9,4.5,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:29:20,8.586,11.449,,35.3,,,,,,,,,,,,,,,
5/24/2016,13:29:30,8.585,11.447,,35.3,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:29:40,11.432,12.861,22.4,35.7,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:29:50,14.285,15.713,,35.8,,,,,,,,,,,,,,,
5/24/2016,13:30:00,8.579,10.009,,35.6,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:30:10,11.443,11.443,22.5,35.5,4.5,1.95,0.82,0.5,,,,,,,,,,,
5/24/2016,13:30:20,11.438,12.868,,35.6,,,,,,,,,,,,,,,
5/24/2016,13:30:30,11.474,11.474,,34.6,,,,,1,0,0.02,1,,,,,,,
5/24/2016,13:30:40,11.525,12.965,22.4,33.2,,1.95,0.81,0.5,,,,,,,,,,,
5/24/2016,13:30:50,14.43,14.43,,32.6,,,,,,,,,,,,,,,
5/24/2016,13:31:00,17.317,17.317,,32.6,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:31:10,11.565,11.565,22.4,32,4.5,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:31:20,11.562,11.562,,32.1,,,,,,,,,,,,,,,
5/24/2016,13:31:30,8.672,10.118,,32,,,,,1,0,0.02,1,,,,,,,
5/24/2016,13:31:40,11.659,11.659,22.5,28.9,,1.94,0.81,0.5,,,,,,,,,,,
5/24/2016,13:31:50,11.546,11.546,,32.6,,,,,,,,,,,,,,,
5/24/2016,13:32:00,11.572,11.572,,31.8,,,,,1,0,0.01,1,,,,,,,
5/24/2016,13:32:10,14.473,14.473,22.4,31.6,4.6,1.94,0.82,0.5,,,,,,,,,,,
5/24/2016,13:32:20,8.702,10.152,,30.8,,,,,,,,,,,,,,,
